Starting API (port 8091) and UI (port 5174, strict)...
API: http://127.0.0.1:8091  UI: http://localhost:5174
Run 'make dev-stop' to stop both servers.
INFO:     Will watch for changes in these directories: ['/home/tim/Projects/LLM/aria-designer/api']
INFO:     Uvicorn running on http://127.0.0.1:8091 (Press CTRL+C to quit)
INFO:     Started reloader process [124540] using StatReload

  VITE v5.4.21  ready in 72 ms
INFO:     127.0.0.1:57450 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
INFO:     127.0.0.1:57438 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:57398 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:57470 - "POST /api/v1/workflows/run HTTP/1.1" 200 OK
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
INFO:     127.0.0.1:57422 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:57492 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:57514 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:60144 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:60146 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:60208 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:60238 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:42036 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
INFO:     127.0.0.1:37818 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:37842 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:37868 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:37850 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:37872 - "POST /api/v1/workflows/validate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37912 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:37896 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:37930 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:37938 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:37896 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:37912 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:37846 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:37854 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:37938 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:37940 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
INFO:     127.0.0.1:37956 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:37970 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:37980 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:37990 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:37990 - "OPTIONS /api/v1/workflows/evaluate/stream HTTP/1.1" 200 OK
INFO:     127.0.0.1:37912 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:37980 - "POST /api/v1/workflows/evaluate/stream HTTP/1.1" 200 OK
INFO:     127.0.0.1:37896 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:37970 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:37954 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:37990 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:37994 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
INFO:     127.0.0.1:37972 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:38002 - "POST /api/v1/workflows/run HTTP/1.1" 200 OK
INFO:     127.0.0.1:37970 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:37990 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:38004 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
INFO:     127.0.0.1:38010 - "POST /api/v1/workflows/run HTTP/1.1" 200 OK
INFO:     127.0.0.1:38022 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:38028 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:38028 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:38038 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
INFO:     127.0.0.1:38018 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:38040 - "POST /api/v1/workflows/run HTTP/1.1" 200 OK
INFO:     127.0.0.1:38044 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
INFO:     127.0.0.1:38028 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:38050 - "POST /api/v1/workflows/run HTTP/1.1" 200 OK
INFO:     127.0.0.1:38056 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
INFO:     127.0.0.1:38070 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:38078 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:38086 - "POST /api/v1/workflows/run HTTP/1.1" 200 OK
INFO:     127.0.0.1:38106 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:38118 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:38078 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:38058 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:38118 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:38120 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
INFO:     127.0.0.1:38102 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:38078 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:38132 - "POST /api/v1/workflows/run HTTP/1.1" 200 OK
INFO:     127.0.0.1:38118 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:38138 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:38140 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:38146 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:38152 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:38176 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:38188 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:38196 - "PUT /api/v1/workflows/wf_mlwy5qzb HTTP/1.1" 200 OK
INFO:     127.0.0.1:38188 - "OPTIONS /api/v1/workflows/wf_mlwy5qzb HTTP/1.1" 200 OK
INFO:     127.0.0.1:38176 - "PUT /api/v1/workflows/wf_mlwy5qzb HTTP/1.1" 200 OK
INFO:     127.0.0.1:38152 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:38142 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:38212 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:38214 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:38142 - "OPTIONS /api/v1/workflows/evaluate/stream HTTP/1.1" 200 OK
INFO:     127.0.0.1:38224 - "POST /api/v1/workflows/evaluate/stream HTTP/1.1" 200 OK
INFO:     127.0.0.1:38236 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:38152 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:38244 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:38246 - "POST /api/v1/workflows/validate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38276 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:38288 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:38288 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:38262 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:38288 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:59886 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:59910 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:59928 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:59904 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:59950 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:59962 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:59970 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:59974 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:59982 - "POST /api/v1/workflows/validate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59990 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:60006 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:60018 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:59920 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:59938 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:60032 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:59920 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:59938 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:60042 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
INFO:     127.0.0.1:59986 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:59986 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:59974 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:60014 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:59962 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:60014 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:60050 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
INFO:     127.0.0.1:60006 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:60032 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:60058 - "POST /api/v1/workflows/run HTTP/1.1" 200 OK
INFO:     127.0.0.1:60060 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
INFO:     127.0.0.1:60062 - "POST /api/v1/workflows/run HTTP/1.1" 200 OK
INFO:     127.0.0.1:60078 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:60088 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:60088 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:60072 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:60096 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
INFO:     127.0.0.1:60106 - "POST /api/v1/workflows/run HTTP/1.1" 200 OK
INFO:     127.0.0.1:60088 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:60114 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
INFO:     127.0.0.1:60120 - "POST /api/v1/workflows/run HTTP/1.1" 200 OK
INFO:     127.0.0.1:60138 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:60146 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:60160 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
INFO:     127.0.0.1:60170 - "POST /api/v1/workflows/run HTTP/1.1" 200 OK
INFO:     127.0.0.1:60146 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:60122 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:60174 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
INFO:     127.0.0.1:60146 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:60196 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:60204 - "POST /api/v1/workflows/run HTTP/1.1" 200 OK
INFO:     127.0.0.1:60212 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:60212 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
INFO:     127.0.0.1:60222 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:60188 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:60236 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
INFO:     127.0.0.1:60244 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:60254 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:60212 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:60254 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:60240 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:60240 - "OPTIONS /api/v1/workflows/evaluate/stream HTTP/1.1" 200 OK
INFO:     127.0.0.1:54752 - "POST /api/v1/workflows/evaluate/stream HTTP/1.1" 200 OK
INFO:     127.0.0.1:60254 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:60032 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
INFO:     127.0.0.1:54770 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:54778 - "OPTIONS /api/v1/workflows/evaluate/stream HTTP/1.1" 200 OK
INFO:     127.0.0.1:54770 - "POST /api/v1/workflows/evaluate/stream HTTP/1.1" 200 OK
INFO:     127.0.0.1:54786 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
INFO:     127.0.0.1:54786 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
INFO:     127.0.0.1:54808 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:54814 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:54756 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:54814 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:54792 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:54786 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:54814 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:60254 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
INFO:     127.0.0.1:54826 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:54832 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:54838 - "PUT /api/v1/workflows/wf_mlwy6dcb HTTP/1.1" 200 OK
INFO:     127.0.0.1:54832 - "OPTIONS /api/v1/workflows/wf_mlwy6dcb HTTP/1.1" 200 OK
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
INFO:     127.0.0.1:54854 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:54864 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:54878 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:54886 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:54898 - "POST /api/v1/workflows/validate HTTP/1.1" 200 OK
INFO:     127.0.0.1:56710 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56696 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56690 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56726 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
INFO:     127.0.0.1:56742 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56752 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56762 - "POST /api/v1/workflows/validate HTTP/1.1" 200 OK
INFO:     127.0.0.1:56778 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56804 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56816 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56842 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56742 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:56778 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:56854 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56708 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:56860 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
INFO:     127.0.0.1:56720 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:56816 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
INFO:     127.0.0.1:56854 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:56832 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:56790 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:56880 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56742 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:56880 - "OPTIONS /api/v1/workflows/evaluate/stream HTTP/1.1" 200 OK
INFO:     127.0.0.1:56896 - "POST /api/v1/workflows/evaluate/stream HTTP/1.1" 200 OK
INFO:     127.0.0.1:56890 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56778 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:56816 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:56902 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
INFO:     127.0.0.1:56880 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:56874 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:56908 - "POST /api/v1/workflows/run HTTP/1.1" 200 OK
INFO:     127.0.0.1:56916 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56930 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56930 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:56936 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
INFO:     127.0.0.1:56950 - "POST /api/v1/workflows/run HTTP/1.1" 200 OK
INFO:     127.0.0.1:56880 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:56912 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:45512 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
INFO:     127.0.0.1:45526 - "POST /api/v1/workflows/run HTTP/1.1" 200 OK
INFO:     127.0.0.1:56930 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:45540 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
INFO:     127.0.0.1:45544 - "POST /api/v1/workflows/run HTTP/1.1" 200 OK
INFO:     127.0.0.1:45550 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:45566 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:45582 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
INFO:     127.0.0.1:45606 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:45616 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:45566 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:45626 - "POST /api/v1/workflows/run HTTP/1.1" 200 OK
INFO:     127.0.0.1:45546 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:45616 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:45596 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:45642 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
INFO:     127.0.0.1:45648 - "POST /api/v1/workflows/run HTTP/1.1" 200 OK
INFO:     127.0.0.1:45692 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:45692 - "OPTIONS /api/v1/workflows/evaluate/stream HTTP/1.1" 200 OK
INFO:     127.0.0.1:45724 - "POST /api/v1/workflows/evaluate/stream HTTP/1.1" 200 OK
INFO:     127.0.0.1:45616 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:45680 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:45692 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:45678 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:45680 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:45754 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:45778 - "PUT /api/v1/workflows/wf_mlwy6qx6 HTTP/1.1" 200 OK
INFO:     127.0.0.1:45868 - "POST /api/v1/workflows/validate HTTP/1.1" 200 OK
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
INFO:     127.0.0.1:33474 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:33512 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:33500 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
INFO:     127.0.0.1:33538 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:33552 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:33562 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:33568 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:33576 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:33492 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:33458 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
